Sentimientos;word
desagrado;ofender
negativo;ofender
ira;ofendido
negativo;ofendido
tristeza;ofendido
ira;delincuente
desagrado;delincuente
miedo;delincuente
negativo;delincuente
tristeza;delincuente
ira;ofensa
desagrado;ofensa
miedo;ofensa
negativo;ofensa
tristeza;ofensa
ira;ofensiva
desagrado;ofensiva
negativo;ofensiva
positivo;oferta
confianza;ofrecimiento
negativo;de improviso
positivo;oficial
confianza;oficial
confianza;oficial
negativo;lontananza
anticipacion;compensar
positivo;compensar
positivo;vástago
desagrado;ogro
miedo;ogro
negativo;ogro
tristeza;mayor
anticipacion;olfativo
negativo;olfativo
negativo;oligarquía
anticipacion;presagio
miedo;presagio
negativo;presagio
anticipacion;ominoso
miedo;ominoso
negativo;ominoso
negativo;omitir
miedo;omnipotencia
negativo;omnipotencia
positivo;omnipotencia
positivo;omnisciente
confianza;omnisciente
ira;oneroso
negativo;oneroso
tristeza;oneroso
anticipacion;en marcha
anticipacion;comienzo
negativo;carga
desagrado;rezumar
negativo;rezumar
negativo;opaco
positivo;franqueza
ira;ópera
anticipacion;ópera
miedo;ópera
alegría;ópera
positivo;ópera
tristeza;ópera
sorpresa;ópera
confianza;ópera
negativo;operístico
miedo;operación
confianza;operación
negativo;opiáceo
ira;dogmático
negativo;dogmático
ira;opio
desagrado;opio
miedo;opio
negativo;opio
tristeza;opio
ira;adversario
anticipacion;adversario
desagrado;adversario
miedo;adversario
negativo;adversario
alegría;oportuno
positivo;oportuno
anticipacion;oportunidad
positivo;oportunidad
negativo;oponerse a
ira;opuesto
miedo;opuesto
negativo;opuesto
ira;oposición
negativo;oposición
ira;oprimir
desagrado;oprimir
miedo;oprimir
negativo;oprimir
tristeza;oprimir
ira;opresión
desagrado;opresión
miedo;opresión
negativo;opresión
tristeza;opresión
ira;opresivo
desagrado;opresivo
miedo;opresivo
negativo;opresivo
tristeza;opresivo
ira;opresor
miedo;opresor
negativo;opresor
tristeza;opresor
anticipacion;optimismo
alegría;optimismo
positivo;optimismo
sorpresa;optimismo
confianza;optimismo
positivo;optimista
confianza;optimista
positivo;opción
positivo;Opcional
anticipacion;oráculo
positivo;oráculo
confianza;oráculo
positivo;oración
ira;orco
desagrado;orco
miedo;orco
negativo;orco
ira;orquesta
alegría;orquesta
positivo;orquesta
tristeza;orquesta
confianza;orquesta
positivo;ordenado
confianza;ordenado
ira;prueba
negativo;prueba
sorpresa;prueba
positivo;ordenado
confianza;ordenanza
anticipacion;ordenación
alegría;ordenación
positivo;ordenación
confianza;ordenación
miedo;artillería
negativo;artillería
anticipacion;Organo
alegría;Organo
positivo;orgánico
anticipacion;organización
alegría;organización
positivo;organización
sorpresa;organización
confianza;organización
positivo;organizar
positivo;organizado
anticipacion;orgasmo
alegría;orgasmo
positivo;orgasmo
positivo;originalidad
sorpresa;originalidad
positivo;adornado
positivo;florido
miedo;huérfano
negativo;huérfano
tristeza;huérfano
confianza;ortodoxia
negativo;aparentemente
ira;expulsar
negativo;expulsar
tristeza;expulsar
ira;explosión
miedo;explosión
alegría;explosión
negativo;explosión
positivo;explosión
tristeza;explosión
sorpresa;explosión
desagrado;paria
miedo;paria
negativo;paria
tristeza;paria
positivo;Salir
ira;grito
miedo;grito
negativo;grito
sorpresa;grito
anticipacion;exceder
positivo;exceder
desagrado;anexo
negativo;anexo
negativo;extravagante
negativo;proscrito
miedo;avanzada
ira;Indignacion
desagrado;Indignacion
negativo;Indignacion
sorpresa;indignante
miedo;forastero
alegría;excepcional
negativo;excepcional
positivo;excepcional
positivo;exterior
negativo;ovación
tristeza;ovación
ira;despótico
negativo;despótico
negativo;sobrecargar
negativo;nublado
negativo;exagerar
negativo;sobredosis
anticipacion;atrasado
negativo;atrasado
tristeza;atrasado
sorpresa;atrasado
sorpresa;sobreestimar
negativo;sobreestimado
negativo;Desbordamiento
negativo;descuidado
alegría;lleno de alegría
positivo;lleno de alegría
negativo;sobrecargar
tristeza;sobrecargar
negativo;pagado en exceso
negativo;dominar
ira;abrumador
miedo;abrumador
negativo;abrumador
ira;demasiado caro
desagrado;demasiado caro
negativo;demasiado caro
tristeza;demasiado caro
negativo;vigilancia
miedo;abierto
anticipacion;derrocamiento
miedo;derrocamiento
negativo;derrocamiento
anticipacion;obertura
negativo;anular
negativo;abrumar
negativo;abrumado
tristeza;abrumado
positivo;abrumador
ira;debido
anticipacion;debido
desagrado;debido
miedo;debido
negativo;debido
tristeza;debido
confianza;debido
positivo;propiedad
negativo;oxidación
positivo;Pacífico
confianza;pacto
positivo;almohadilla
positivo;relleno
anticipacion;paleta
positivo;paleta
miedo;dolor
negativo;dolor
tristeza;dolor
miedo;dolorido
negativo;dolorido
tristeza;dolorido
ira;doloroso
desagrado;doloroso
miedo;doloroso
negativo;doloroso
tristeza;doloroso
negativo;penosamente
tristeza;penosamente
negativo;esfuerzos
positivo;sabroso
positivo;paliativo
sorpresa;palpable
desagrado;parálisis
miedo;parálisis
negativo;parálisis
tristeza;parálisis
positivo;panacea
positivo;estilo
miedo;pandemia
negativo;pandemia
tristeza;pandemia
negativo;angustia
sorpresa;angustia
miedo;pánico
negativo;pánico
positivo;panier
positivo;pimenton
miedo;paracaídas
anticipacion;desfile
miedo;desfile
alegría;desfile
negativo;desfile
positivo;desfile
sorpresa;desfile
anticipacion;dechado
alegría;dechado
positivo;dechado
confianza;dechado
ira;parálisis
anticipacion;parálisis
miedo;parálisis
negativo;parálisis
tristeza;parálisis
ira;paralizado
miedo;paralizado
negativo;paralizado
tristeza;paralizado
sorpresa;paralizado
positivo;supremo
miedo;paranoia
negativo;paranoia
negativo;paráfrasis
positivo;paráfrasis
desagrado;parásito
miedo;parásito
negativo;parásito
positivo;perdón
ira;cortar
anticipacion;cortar
miedo;cortar
negativo;cortar
tristeza;cortar
positivo;familia
positivo;parietal
confianza;parietal
confianza;parroquia
confianza;parlamento
anticipacion;libertad condicional
desagrado;loro
negativo;loro
negativo;parsimonioso
positivo;participar
confianza;participar
positivo;participación
tristeza;de despedida
negativo;partidista
positivo;compañero
positivo;camaradería
confianza;camaradería
negativo;pasado de moda
anticipacion;pasajero
anticipacion;pasión
alegría;pasión
positivo;pasión
confianza;pasión
anticipacion;apasionado
alegría;apasionado
positivo;apasionado
confianza;apasionado
negativo;pasivo
negativo;pasividad
positivo;pasatiempo
alegría;pastor
positivo;pastor
confianza;pastor
alegría;Pastelería
positivo;Pastelería
positivo;pastar
negativo;parche
positivo;patentar
desagrado;patético
negativo;patético
tristeza;patético
anticipacion;paciencia
positivo;paciencia
confianza;paciencia
anticipacion;paciente
positivo;paciente
positivo;patriarcal
confianza;patriarcal
confianza;patrulla
positivo;patrón
confianza;patrón
positivo;mecenazgo
confianza;mecenazgo
negativo;protector
ira;tamborileo
negativo;tamborileo
ira;escasez
desagrado;escasez
negativo;escasez
tristeza;escasez
negativo;pobre
tristeza;pobre
confianza;pavimento
negativo;empeñar
confianza;empeñar
anticipacion;pagar
alegría;pagar
positivo;pagar
confianza;pagar
ira;recuperación
negativo;recuperación
negativo;pago
anticipacion;paz
alegría;paz
positivo;paz
confianza;paz
positivo;pacífico
anticipacion;pacífico
alegría;pacífico
positivo;pacífico
sorpresa;pacífico
confianza;pacífico
positivo;pavo real
positivo;picotear
negativo;peculiaridades
positivo;peculiaridad
negativo;peatonal
positivo;genealogía
confianza;genealogía
positivo;sin par
miedo;penal
negativo;penal
tristeza;penal
ira;multa
miedo;multa
negativo;multa
tristeza;multa
miedo;penitencia
tristeza;penitencia
positivo;inclinación
ira;penetración
miedo;penetración
negativo;penetración
ira;penitenciario
negativo;penitenciario
tristeza;pensativo
positivo;percibir
confianza;percibir
positivo;perceptible
sorpresa;tal vez
ira;perdición
desagrado;perdición
miedo;perdición
negativo;perdición
tristeza;perdición
positivo;perenne
confianza;perenne
anticipacion;Perfecto
alegría;Perfecto
positivo;Perfecto
confianza;Perfecto
anticipacion;perfección
alegría;perfección
positivo;perfección
sorpresa;perfección
confianza;perfección
positivo;ejecutante
sorpresa;peri
anticipacion;peligro
miedo;peligro
negativo;peligro
tristeza;peligro
anticipacion;peligroso
miedo;peligroso
negativo;peligroso
tristeza;peligroso
confianza;periodicidad
miedo;perecer
negativo;perecer
tristeza;perecer
negativo;perecedero
negativo;perecido
tristeza;perecido
miedo;pereciendo
negativo;pereciendo
tristeza;pereciendo
miedo;perjurio
negativo;perjurio
sorpresa;perjurio
positivo;gaje
positivo;permiso
ira;pernicioso
miedo;pernicioso
negativo;pernicioso
tristeza;pernicioso
ira;autor
desagrado;autor
miedo;autor
negativo;autor
tristeza;autor
anticipacion;perpetuar
negativo;perpetuación
anticipacion;perpetuidad
positivo;perpetuidad
confianza;perpetuidad
negativo;perplejo
negativo;perplejidad
tristeza;perplejidad
ira;perseguir
miedo;perseguir
negativo;perseguir
ira;persecucion
desagrado;persecucion
miedo;persecucion
negativo;persecucion
tristeza;persecucion
positivo;persistencia
positivo;persistente
positivo;de buen ver
confianza;personal
desagrado;transpiración
confianza;persuadir
positivo;pertinente
confianza;pertinente
miedo;perturbación
negativo;perturbación
negativo;tos ferina
ira;perverso
desagrado;perverso
miedo;perverso
negativo;perverso
ira;perversión
desagrado;perversión
negativo;perversión
tristeza;perversión
ira;pervertido
desagrado;pervertido
negativo;pervertido
desagrado;pervertido
negativo;pervertido
ira;pesimismo
miedo;pesimismo
negativo;pesimismo
tristeza;pesimismo
miedo;pesimista
negativo;pesimista
tristeza;pesimista
ira;parásito
desagrado;parásito
miedo;parásito
negativo;parásito
desagrado;pestilencia
miedo;pestilencia
negativo;pestilencia
negativo;mascota
desagrado;petróleo
negativo;petróleo
positivo;petróleo
negativo;pequeño
miedo;falange
confianza;falange
miedo;fantasma
negativo;fantasma
positivo;farmacéutico
confianza;filantrópico
positivo;filántropo
confianza;filántropo
positivo;filantropía
positivo;filósofo
confianza;filósofo
desagrado;flema
negativo;flema
positivo;fénix
positivo;fonético
ira;falso
desagrado;falso
negativo;falso
positivo;médico
confianza;médico
confianza;físico
positivo;física
positivo;fisiología
positivo;físico
positivo;recoger
ira;piquete
anticipacion;piquete
miedo;piquete
negativo;piquete
ira;piquetes
negativo;piquetes
negativo;pepinillo
anticipacion;picnic
alegría;picnic
positivo;picnic
sorpresa;picnic
confianza;picnic
alegría;pintoresco
positivo;pintoresco
positivo;piedad
desagrado;cerdo
negativo;cerdo
negativo;Paloma
desagrado;pila de algo
negativo;pila de algo
positivo;píldora
confianza;píldora
ira;pillaje
desagrado;pillaje
miedo;pillaje
negativo;pillaje
positivo;almohada
positivo;piloto
confianza;piloto
negativo;chulo
desagrado;espinilla
negativo;espinilla
negativo;pino
tristeza;pino
miedo;piñón
negativo;piñón
positivo;pináculo
positivo;pionero
desagrado;piadoso
positivo;piadoso
tristeza;piadoso
confianza;piadoso
ira;piqué
negativo;piqué
negativo;piratería
ira;pirata
negativo;pirata
negativo;pistola
ira;trampa
desagrado;trampa
miedo;trampa
negativo;trampa
tristeza;trampa
sorpresa;trampa
positivo;médula
confianza;médula
tristeza;lástima
positivo;pivote
confianza;pivote
sorpresa;cartel
positivo;plácido
desagrado;plagio
negativo;plagio
desagrado;Plaga
miedo;Plaga
negativo;Plaga
tristeza;Plaga
negativo;demandante
tristeza;lastimero
anticipacion;plan
anticipacion;planificación
positivo;planificación
confianza;planificación
negativo;chapado
negativo;jugador
ira;juguetón
alegría;juguetón
positivo;juguetón
sorpresa;juguetón
confianza;juguetón
anticipacion;patio de recreo
alegría;patio de recreo
positivo;patio de recreo
sorpresa;patio de recreo
confianza;patio de recreo
alegría;teatro
positivo;teatro
anticipacion;petición
miedo;petición
negativo;petición
tristeza;petición
anticipacion;agradable
alegría;agradable
positivo;agradable
sorpresa;agradable
confianza;agradable
alegría;satisfecho
positivo;satisfecho
alegría;agradable
positivo;agradable
alegría;promesa
positivo;promesa
confianza;promesa
positivo;plenario
positivo;abundante
positivo;plexo
anticipacion;situación
desagrado;situación
miedo;situación
negativo;situación
tristeza;situación
negativo;laborioso
positivo;ciruela
positivo;sondear
miedo;plomada
negativo;plomada
anticipacion;rechoncho
ira;saquear
desagrado;saquear
miedo;saquear
negativo;saquear
tristeza;saquear
sorpresa;saquear
miedo;inmersión
negativo;inmersión
positivo;felpa
positivo;capa
miedo;neumonía
negativo;neumonía
ira;caza furtiva
desagrado;caza furtiva
miedo;caza furtiva
negativo;caza furtiva
tristeza;caza furtiva
positivo;intencionadamente
negativo;inútil
tristeza;inútil
ira;veneno
desagrado;veneno
miedo;veneno
negativo;veneno
tristeza;veneno
ira;envenenado
desagrado;envenenado
miedo;envenenado
negativo;envenenado
tristeza;envenenado
desagrado;envenenamiento
negativo;envenenamiento
ira;venenoso
desagrado;venenoso
miedo;venenoso
negativo;venenoso
tristeza;venenoso
anticipacion;dar un toque
negativo;dar un toque
sorpresa;polaridad
ira;polémica
desagrado;polémica
negativo;polémica
miedo;policía
positivo;policía
confianza;policía
miedo;policía
positivo;policía
confianza;policía
confianza;política
miedo;polio
negativo;polio
tristeza;polio
positivo;polaco
positivo;pulido
positivo;Cortés
positivo;cortesía
desagrado;diplomático
positivo;diplomático
ira;política
confianza;encuesta
desagrado;contaminar
negativo;contaminar
desagrado;contaminación
negativo;contaminación
desagrado;poligamia
negativo;poligamia
negativo;pompa
desagrado;pomposo
negativo;pomposo
negativo;pesado
confianza;pontífice
positivo;piscina
negativo;mal
negativo;popular
sorpresa;popular
positivo;papa
positivo;popularidad
positivo;popularizado
positivo;población
negativo;puerco espín
desagrado;pornografía
negativo;pornografía
negativo;porno
negativo;pornográfico
desagrado;pornografía
negativo;pornografía
positivo;portátil
negativo;pose
miedo;grupo
anticipacion;poseer
alegría;poseer
positivo;poseer
confianza;poseer
ira;poseído
desagrado;poseído
miedo;poseído
negativo;poseído
ira;posesión
desagrado;posesión
miedo;posesión
negativo;posesión
anticipacion;posibilidad
negativo;póstumo
tristeza;póstumo
negativo;aplazamiento
sorpresa;aplazamiento
positivo;potable
positivo;potencia
ira;libra
negativo;libra
ira;pobreza
desagrado;pobreza
miedo;pobreza
negativo;pobreza
tristeza;pobreza
ira;pow
ira;poderoso
anticipacion;poderoso
desagrado;poderoso
miedo;poderoso
alegría;poderoso
positivo;poderoso
confianza;poderoso
miedo;poderosamente
positivo;poderosamente
ira;impotente
desagrado;impotente
miedo;impotente
negativo;impotente
tristeza;impotente
positivo;práctica
alegría;experto
positivo;experto
sorpresa;experto
confianza;experto
anticipacion;práctica
positivo;práctica
alegría;alabanza
positivo;alabanza
confianza;alabanza
alegría;alabado
positivo;alabado
anticipacion;loable
alegría;loable
positivo;loable
sorpresa;loable
confianza;loable
negativo;broma
sorpresa;broma
anticipacion;orar
miedo;orar
alegría;orar
positivo;orar
sorpresa;orar
confianza;orar
anticipacion;precario
miedo;precario
negativo;precario
tristeza;precario
positivo;precaución
positivo;preceder
positivo;precedencia
confianza;precedencia
negativo;recinto
anticipacion;precioso
alegría;precioso
positivo;precioso
sorpresa;precioso
miedo;precipicio
positivo;preciso
positivo;precisión
ira;imposibilitar
anticipacion;precursor
negativo;depredador
miedo;Predicamento
negativo;Predicamento
anticipacion;predecir
anticipacion;predicción
anticipacion;predilección
positivo;predilección
anticipacion;predisponer
positivo;predominante
confianza;predominante
positivo;preeminente
positivo;preferir
confianza;preferir
desagrado;el embarazo
negativo;el embarazo
ira;perjudicar
negativo;perjudicar
desagrado;parcial
miedo;parcial
negativo;parcial
ira;perjudicial
negativo;perjudicial
anticipacion;preliminar
sorpresa;prematuro
miedo;premeditado
negativo;premeditado
positivo;primer ministro
positivo;local
anticipacion;preparación
anticipacion;preparatorio
anticipacion;preparar
positivo;preparar
anticipacion;preparado
positivo;preparado
confianza;preparado
anticipacion;preparación
confianza;preponderancia
anticipacion;requisito previo
anticipacion;presciente
positivo;presciente
positivo;presencia
anticipacion;presente
